file,field,typology,desc,A_p1,A_p2,A_p3,A_p4,A_p5,A_p6,A_p7,B_p1,B_p2,B_p3,B_p4,B_p5,B_p6,B_p7,C_ge2,C_ge3,C_ge4,C_ge5,C_ge6,C_ge7,C_score,C_coherent
1st_avenue/south_to_north/012_n00011_N_R.jpg,vertical_greenery,avenue_secondary,"The image shows a street view in Manhattan, New York City. There are several trees along the sidewalk, providing a significant amount of tree canopy coverage. The trees appear to be in a row, and their branches extend over the sidewalk, creating a shaded area. The frontage covered by the tree canopy is approximately 50% of the sidewalk area.",0.010262418,0.0701309,0.35063243,0.38509437,0.14166832,0.03812951,0.004082108,0.00034579993,0.0021182816,0.038138725,0.31933165,0.55175555,0.08594694,0.0023631137,0.894789457321167,0.5234203934669495,0.15817435085773468,0.4687906503677368,0.07696083933115005,0.08269733935594559,3.2048330307006836,False
madison_avenue/south_to_north/017_n00739_N_L.jpg,resting_affordance,avenue_canyon,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in this image. The frontage of the buildings is mostly occupied by windows and doors, with no external seating or resting areas.",0.25681356,0.2129059,0.24125399,0.13116753,0.08602176,0.056414448,0.015422851,0.9888172,0.0036794362,0.001418549,0.00039391677,0.0008082648,0.00071329117,0.004169347,0.1755380630493164,0.4882833957672119,0.24508501589298248,0.052618954330682755,0.1259227693080902,0.02931223064661026,2.116760428994894,False
madison_avenue/south_to_north/017_n00739_N_L.jpg,vertical_greenery,avenue_canyon,"There is no visible vegetation in the image. The street view shows a busy urban environment with tall buildings, vehicles, and pedestrians.",0.5759635,0.18408899,0.13468239,0.04043898,0.03798891,0.018227275,0.008609956,0.9912016,0.0041794013,0.0011974185,0.0003027548,0.00068226847,0.0005231134,0.0019134693,0.02931223064661026,0.2782568037509918,0.17328819632530212,0.5156199336051941,0.04603390023112297,0.06008664518594742,2.1025977097451687,False
Tunnel_Exit_Street/south_to_north/017_n00262_N_L.jpg,resting_affordance,other,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in this image. The frontage is primarily occupied by vehicles and pedestrians.",0.42294335,0.23724972,0.13518083,0.071235284,0.058140546,0.05723916,0.018011102,0.98942393,0.004107226,0.0014417719,0.00036453706,0.0006397824,0.00067048625,0.0033522202,0.22815649211406708,0.30074557662010193,0.11920291930437088,0.028870906680822372,0.07369627058506012,0.031143832951784134,1.7818159982562065,False
Tunnel_Exit_Street/south_to_north/017_n00262_N_L.jpg,vertical_greenery,other,"There is no visible vegetation in the image. The street view shows a busy urban environment with tall buildings and vehicles, but no trees, green walls, hedges, or planters are present.",0.40480855,0.19422926,0.174106,0.09174741,0.078475714,0.044020887,0.012612197,0.9955218,0.0018920142,0.00053366716,0.00016532237,0.00034998744,0.00027686285,0.0012603531,0.037326883524656296,0.7606506943702698,0.7431679368019104,0.8333246111869812,0.13660839200019836,0.7826625108718872,4.293741028755903,False
tudor_city_place/north_to_south/006_n00760_S_L.jpg,resting_affordance,other,"There are no benches, stoops, steps, ledges, low walls, planter rims, or benches visible in this image. The frontage of the buildings is primarily occupied by windows and doors, with no additional seating or resting areas visible.",0.25202054,0.19023508,0.26411524,0.1287195,0.09127579,0.05801842,0.015615446,0.98091257,0.008755949,0.0031220298,0.00070758915,0.0011849889,0.0009823904,0.0043345094,0.1710611879825592,0.39981165528297424,0.29421496391296387,0.06371499598026276,0.1561049073934555,0.04023794084787369,2.1251456514000893,False
tudor_city_place/north_to_south/006_n00760_S_L.jpg,vertical_greenery,other,"The image shows a street view with a focus on the urban environment. There are trees lining the street, providing some greenery. The tree canopy covers approximately 20% of the frontage along the street. There are no green walls, hedges, or planters visible in this particular view.",0.020291662,0.118609324,0.4618361,0.3076492,0.07422382,0.015316951,0.002072924,0.002997698,0.104034185,0.6678707,0.19742219,0.024327189,0.0027294348,0.0006186099,0.8198933005332947,0.1919327974319458,0.14223188161849976,0.31742629408836365,0.0541987270116806,0.05834583565592766,2.584028836339712,False
Tunnel_Exit_Street/south_to_north/009_n00254_N_L.jpg,resting_affordance,other,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in this image. The frontage is primarily occupied by vehicles and construction barriers.",0.5246608,0.21871115,0.13474405,0.05035017,0.03406863,0.025317654,0.012147544,0.9903382,0.003861947,0.0011595668,0.0003220001,0.0005922488,0.00057402725,0.0031520296,0.5273165106773376,0.7431679368019104,0.32766830921173096,0.027169233188033104,0.08151975274085999,0.019419347867369652,2.7262610904872417,False
Tunnel_Exit_Street/south_to_north/009_n00254_N_L.jpg,vertical_greenery,other,"The image shows a street view in Manhattan, New York City. There is a tree canopy visible in the background, providing some greenery. The tree covers approximately 10% of the frontage along the street.",0.0892503,0.25030866,0.4603881,0.14486754,0.042158857,0.010331473,0.0026951255,0.09493472,0.116316445,0.6190521,0.1381292,0.025551334,0.0041064727,0.0019096873,0.894789457321167,0.13117322325706482,0.11596070975065231,0.16026602685451508,0.06371499598026276,0.05921025201678276,2.4251146651804447,False
east_36th_street/west_to_east/022_n00382_E_L.jpg,resting_affordance,mid_block,"There are several stoops along the street, each approximately 1 meter wide and extending from the sidewalk to the building's front door. These stoops are located in front of the buildings on the left side of the image. There are also a few planter rims along the sidewalk, each approximately 0.5 meters wide and extending from the sidewalk to the street. These planter rims are located in front of the buildings on the right side of",0.24941096,0.1853465,0.27823803,0.13773781,0.0848578,0.05310266,0.011306208,0.031519633,0.08435091,0.2809314,0.4559967,0.097087294,0.047316574,0.002797526,0.6261242032051086,0.5774953961372375,0.6926419734954834,0.16885696351528168,0.3812195658683777,0.018546564504504204,3.464884666725993,False
east_36th_street/west_to_east/022_n00382_E_L.jpg,vertical_greenery,mid_block,"There is no tree canopy or green walls visible in the image. However, there are several planters along the sidewalk, which cover a small portion of the frontage.",0.6763621,0.20627879,0.07708075,0.015417121,0.014037448,0.0054119183,0.0054119183,0.9008519,0.05082259,0.037182603,0.0036244984,0.0025303077,0.0017390534,0.0032489793,0.2628418505191803,0.07159119844436646,0.020332353189587593,0.15203224122524261,0.02262919954955578,0.014728613197803497,1.5441554561257362,False
tudor_city_place/south_to_north/003_n00759_N_L.jpg,resting_affordance,other,"There are no benches, stoops, steps, ledges, low walls, or planter rims visible in the image. The frontage is mostly occupied by the road and parked cars.",0.3135135,0.19015555,0.24416456,0.12277365,0.06995432,0.04587716,0.013561264,0.98546267,0.0068507716,0.002189638,0.0005040833,0.0007930343,0.0009127769,0.0032870357,0.13296423852443695,0.38861799240112305,0.29421496391296387,0.07159119844436646,0.18476751446723938,0.03514484688639641,2.107300754636526,False
tudor_city_place/south_to_north/003_n00759_N_L.jpg,vertical_greenery,other,"The street view shows a mix of vegetation including trees, hedges, and planters. The tree canopy is prominent, covering a significant portion of the sky and providing shade to the street. There are also hedges along the sidewalk, adding to the greenery. The planters are located along the sidewalk, providing additional green space. The vegetation covers approximately 40% of the frontage.",0.0009452943,0.0055254577,0.05940427,0.2580404,0.41234735,0.25403982,0.00969748,0.00048168673,0.0028376498,0.042355623,0.23624071,0.50012153,0.2117648,0.0061979974,0.14804719388484955,0.8418256044387817,0.8740772008895874,0.7662936449050903,0.8333246111869812,0.8459424376487732,5.309510692954063,False
Tunnel_Exit_Street/north_to_south/020_n00247_S_L.jpg,resting_affordance,other,"There are no benches, stoops, steps, ledges, low walls, or planter rims visible in this image. The frontage is primarily occupied by the road and the buildings.",0.48306763,0.21773565,0.118380815,0.058602754,0.052531168,0.047088634,0.022593375,0.98353136,0.0070543853,0.0024379306,0.0005525422,0.00095470727,0.0009850131,0.0044840407,0.2018132209777832,0.2146914154291153,0.10230470448732376,0.031618766486644745,0.05834583565592766,0.034618839621543884,1.6433927826583385,False
Tunnel_Exit_Street/north_to_south/020_n00247_S_L.jpg,vertical_greenery,other,"The image shows a street view with a focus on the urban environment. There are trees visible in the background, providing some greenery. The tree canopy covers a small portion of the sky, indicating the presence of trees along the street. However, there are no green walls, hedges, or planters visible in the immediate foreground or along the street.",0.012568313,0.07579663,0.47162247,0.3292455,0.09001072,0.017724164,0.0030322466,0.063773714,0.15784147,0.72985154,0.04117541,0.0060252934,0.0006974784,0.00063506124,0.7690802216529846,0.1259227693080902,0.13296423852443695,0.32423537969589233,0.08632348477840424,0.05665242671966553,2.495178520679474,False
east_40th_street/east_to_west/030_n00565_W_R.jpg,resting_affordance,mid_block,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in the image. The frontage of the buildings is covered by scaffolding and construction materials.",0.40922084,0.24435692,0.15532272,0.07223177,0.052026585,0.051219996,0.015621215,0.98659426,0.0045688385,0.0014832845,0.0004316604,0.00084515003,0.00089965755,0.005177172,0.15817435085773468,0.6261242032051086,0.34510529041290283,0.03963884338736534,0.09807932376861572,0.01590639166533947,2.2830284032970667,False
east_40th_street/east_to_west/030_n00565_W_R.jpg,vertical_greenery,mid_block,"There is no visible vegetation in the image. The street view shows a cityscape with buildings and vehicles, but no trees, hedges, or planters are present.",0.7157819,0.13660938,0.07087201,0.021614742,0.026899982,0.018779213,0.009442781,0.99456775,0.0022446695,0.0006953661,0.00019010251,0.00041522205,0.00034423117,0.0015427371,0.031618766486644745,0.35220178961753845,0.06656918674707413,0.4263215959072113,0.037326883524656296,0.048136770725250244,1.9621749930083752,False
east_35th_street/east_to_west/041_n00320_W_L.jpg,resting_affordance,mid_block,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in the image. The area appears to be under construction with scaffolding and construction materials.",0.64102,0.20810872,0.08277993,0.02524645,0.017902415,0.015798826,0.009143659,0.99207646,0.003060414,0.0009781672,0.00032256526,0.00058409024,0.00055734284,0.0024209868,0.11757213622331619,0.19930800795555115,0.10521053522825241,0.015189049765467644,0.03358950465917587,0.007815889082849026,1.4786851229146123,False
east_35th_street/east_to_west/041_n00320_W_L.jpg,vertical_greenery,mid_block,"There is no visible vegetation in the image. The frontage of the street view is covered by construction materials and scaffolding, with no trees, green walls, hedges, or planters present.",0.19930129,0.14581195,0.25194043,0.17588277,0.13070497,0.08438948,0.011968972,0.99477285,0.0018612801,0.00063326856,0.00021545879,0.00047060527,0.00037814197,0.0016684406,0.034100428223609924,0.9728307723999023,0.9252299070358276,0.7490872144699097,0.8104788661003113,0.8740772008895874,5.365804389119148,False
2nd_avenue/south_to_north/027_n00072_N_L.jpg,resting_affordance,avenue_secondary,"There are no benches, stoops, steps, ledges, low walls, or planter rims visible in the image. The frontage is occupied by parked cars and a sidewalk.",0.121967845,0.1471213,0.26640227,0.25820592,0.12007691,0.07752748,0.008698342,0.98068696,0.009318515,0.0032203924,0.0007074264,0.0010133415,0.0010455085,0.0040078433,0.3923368453979492,0.6825737357139587,0.4073334336280823,0.1540575623512268,0.45713675022125244,0.1208532303571701,3.2142915576696396,False
2nd_avenue/south_to_north/027_n00072_N_L.jpg,vertical_greenery,avenue_secondary,"There are no trees or tree canopy visible in the image. However, there are several planters along the sidewalk, which cover a significant portion of the frontage. Additionally, there are some hedges and green walls, but they are not as extensive as the planters.",0.17457691,0.18876263,0.3695793,0.16399981,0.0683653,0.027622074,0.0070939357,0.38234398,0.15448093,0.23555529,0.14972804,0.04711402,0.023323132,0.007454521,0.02595735713839531,0.8705973029136658,0.2538610100746155,0.5467381477355957,0.08882028609514236,0.23370634019374847,3.019680444151163,False
madison_avenue/north_to_south/014_n00743_S_L.jpg,resting_affordance,avenue_canyon,"There are no benches, stoops, steps, ledges, low walls, planter rims, or benches visible in this image. The frontage is occupied by scaffolding and construction materials.",0.61632025,0.21299459,0.07714153,0.027505659,0.0266594,0.024655914,0.014722717,0.98930615,0.003624183,0.001088177,0.00034780227,0.0007025799,0.00075967005,0.004171409,0.18242551386356354,0.314050555229187,0.1127953976392746,0.018546564504504204,0.04023794084787369,0.01428193412721157,1.6823379062116146,False
madison_avenue/north_to_south/014_n00743_S_L.jpg,vertical_greenery,avenue_canyon,"There is no visible vegetation in the image. The frontage is entirely covered by buildings and scaffolding, with no trees, hedges, or planters present.",0.6003838,0.15661949,0.10271356,0.04487223,0.052460954,0.02989135,0.013058564,0.9956006,0.0012409115,0.0004565058,0.00017599866,0.00040920917,0.0003392463,0.0017775235,0.026759283617138863,0.6187804341316223,0.2689414322376251,0.8056321740150452,0.11757213622331619,0.10970577597618103,2.9473912362009287,False
east_38th_street/east_to_west/003_n00499_W_L.jpg,resting_affordance,mid_block,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in the image. The frontage is occupied by parked vehicles and the sidewalk.",0.14920396,0.16907026,0.2701735,0.17173271,0.12177674,0.09785035,0.020192562,0.9859095,0.005337805,0.001963669,0.00052032043,0.0008713728,0.0009720866,0.0044251964,0.1710611879825592,0.36658975481987,0.19930800795555115,0.0534033328294754,0.13477592170238495,0.0541987270116806,1.9793369323015213,False
east_38th_street/east_to_west/003_n00499_W_L.jpg,vertical_greenery,mid_block,"The image shows a street view with a focus on the urban environment. There are two trees visible in the foreground, one on the left side and another on the right side of the street. The trees have blooming flowers, adding a touch of greenery to the scene. The trees cover approximately 10% of the frontage along the street.",0.007675404,0.056713995,0.3584435,0.3815611,0.15177453,0.039592754,0.0042387615,0.010688953,0.05778393,0.5070379,0.3484817,0.06346324,0.011028256,0.001516016,0.581303060054779,0.7341195344924927,0.6076632142066956,0.41111084818840027,0.13477592170238495,0.39981165528297424,3.8687842339277267,False
east_36th_street/west_to_east/047_n00407_E_R.jpg,resting_affordance,mid_block,"There are no benches, stoops, steps, ledges, low walls, or planter rims visible in this image. The frontage of the buildings is mostly occupied by windows, signs, and a few pedestrians.",0.32296303,0.24000575,0.21852773,0.10485074,0.059742156,0.04303066,0.010879855,0.98348075,0.009057544,0.0028058963,0.00058814784,0.0008165624,0.00065612636,0.00259503,0.1919327974319458,0.3345894515514374,0.12252321094274521,0.04885777831077576,0.14223188161849976,0.034100428223609924,1.8742355480790138,False
east_36th_street/west_to_east/047_n00407_E_R.jpg,vertical_greenery,mid_block,"The image shows a street view with a focus on the urban environment. There is a tree canopy visible in the background, providing some greenery. However, the immediate frontage of the street does not appear to have any significant vegetation such as hedges, planters, or green walls. The tree canopy in the background covers a small portion of the view, but the immediate surroundings are dominated by buildings and urban infrastructure.",0.51571465,0.21836732,0.17822622,0.046493087,0.026908133,0.009155031,0.005135507,0.31397596,0.22264229,0.42915425,0.026178576,0.006516363,0.0007543238,0.00077826856,0.29098084568977356,0.3208213150501251,0.25091278553009033,0.44167301058769226,0.04401865229010582,0.28140559792518616,2.6298122070729733,False
east_36th_street/east_to_west/032_n00376_W_L.jpg,resting_affordance,mid_block,"There are several stoops along the street, each located directly in front of the building facades. The stoops are relatively narrow and cover a small portion of the frontage. Additionally, there are a few steps leading up to the stoops, which are also quite narrow.",0.11351219,0.13270919,0.32336614,0.19922009,0.14349285,0.07680619,0.010893433,0.018893402,0.07709687,0.2567718,0.5186933,0.09013537,0.036417983,0.00199135,0.2146914154291153,0.7025300860404968,0.7577943801879883,0.23651622235774994,0.5039061903953552,0.03567855432629585,3.4511168487370014,False
east_36th_street/east_to_west/032_n00376_W_L.jpg,vertical_greenery,mid_block,"The image shows a street view with a tree canopy that covers a significant portion of the frontage. The tree is in full bloom with white blossoms, providing a lush green cover over the sidewalk and street. There are no green walls, hedges, or planters visible in the image.",0.0027722432,0.013225633,0.056558855,0.13781425,0.34646502,0.41143736,0.031726643,0.0030933425,0.010796827,0.07612504,0.19439211,0.50421476,0.19439211,0.016985793,0.6261242032051086,0.9124361872673035,0.815232515335083,0.6513549089431763,0.35220178961753845,0.7577943801879883,5.115143984556198,False
Park_Ave_East/north_to_south/029_n00123_S_R.jpg,resting_affordance,avenue_canyon,"There is a small planter rim along the sidewalk, covering approximately 1 meter of the frontage. Additionally, there is a low wall along the sidewalk, covering about 2 meters of the frontage.",0.18120334,0.17022477,0.2806532,0.14789385,0.10820145,0.095487446,0.016335974,0.022976669,0.13017172,0.39474082,0.30742446,0.05959695,0.08274217,0.0023472146,0.2658804953098297,0.34510529041290283,0.15002882480621338,0.0446808747947216,0.22270014882087708,0.14414885640144348,2.172544490545988,False
Park_Ave_East/north_to_south/029_n00123_S_R.jpg,vertical_greenery,avenue_canyon,"The image shows a street view with a significant amount of vegetation. There is a tree with blooming flowers located near the center of the image, which covers approximately one-third of the frontage. Additionally, there are several smaller trees and bushes along the sidewalk, contributing to the overall greenery of the area.",0.008805623,0.047602747,0.26968792,0.35173935,0.22011288,0.0917567,0.0102948155,0.0005230807,0.0044140522,0.08328705,0.39734027,0.4099532,0.10046336,0.00401904,0.3593641519546509,0.7718434929847717,0.6959583163261414,0.5156199336051941,0.27202457189559937,0.6150878667831421,4.2298983335494995,False
east_37th_street/east_to_west/030_n00425_W_L.jpg,resting_affordance,mid_block,"There are no benches, stoops, steps, ledges, low walls, or planter rims visible in this image. The frontage of the building is covered by a sidewalk and a tree.",0.23565821,0.16973825,0.24696769,0.17241123,0.098236956,0.06647045,0.010517153,0.9656589,0.018535461,0.007035267,0.0011484758,0.0014293012,0.0012812173,0.004911408,0.3415825068950653,0.6297746300697327,0.8840392827987671,0.13660839200019836,0.18476751446723938,0.034100428223609924,3.2108727544546127,False
east_37th_street/east_to_west/030_n00425_W_L.jpg,vertical_greenery,mid_block,"The image shows a street view of a building in Manhattan. There is a tree with a thin trunk and sparse foliage on the sidewalk, which covers approximately 10% of the frontage. There are no green walls, hedges, or planters visible in the image.",0.13596962,0.40593028,0.29698494,0.10263525,0.042784736,0.013462816,0.0022323537,0.37108344,0.5570622,0.06550011,0.0043882346,0.0014025639,0.00030810238,0.00025542584,0.9473810195922852,0.17781086266040802,0.03963884338736534,0.27202457189559937,0.0384661927819252,0.029760094359517097,2.5050815846771,False
1st_avenue/north_to_south/001_n00045_S_R.jpg,resting_affordance,avenue_secondary,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in this image. The frontage is mostly occupied by the road and the buildings.",0.4176022,0.22352637,0.14890067,0.07970078,0.064041376,0.047591507,0.018637102,0.98500997,0.00567688,0.0020241537,0.0004883498,0.00091235765,0.00095614255,0.0049321586,0.18010665476322174,0.19930800795555115,0.1037486270070076,0.034100428223609924,0.09947021305561066,0.039048291742801666,1.6557822227478027,False
1st_avenue/north_to_south/001_n00045_S_R.jpg,vertical_greenery,avenue_secondary,"The image shows a street view of a Manhattan intersection. There is a small tree canopy visible near the center of the image, covering approximately 10% of the frontage. The rest of the frontage appears to be devoid of vegetation.",0.36662248,0.42197987,0.16524969,0.029168304,0.012159158,0.0031227297,0.0016977987,0.5462802,0.1887894,0.24241038,0.017287903,0.0039799013,0.00071355706,0.00053862116,0.8397339582443237,0.1259227693080902,0.06754669547080994,0.24798743426799774,0.037326883524656296,0.04742587357759476,2.3659436143934727,False
1st_avenue/south_to_north/015_n00014_N_L.jpg,resting_affordance,avenue_secondary,"There are no benches, stoops, steps, ledges, low walls, planter rims, or other seating options visible in this image. The frontage appears to be primarily occupied by the road and some barriers.",0.30229267,0.20776251,0.1921489,0.114737354,0.07885776,0.08264222,0.02155851,0.98282796,0.0086370325,0.0022885858,0.00051869417,0.0008288709,0.00088232843,0.0040165936,0.2689414322376251,0.2598256468772888,0.1561049073934555,0.05834583565592766,0.15817435085773468,0.1540575623512268,2.0554497353732586,False
1st_avenue/south_to_north/015_n00014_N_L.jpg,vertical_greenery,avenue_secondary,"The street view shows a mix of vegetation and urban elements. There are trees with blooming white flowers lining the sidewalk, providing a significant amount of greenery along the frontage. Additionally, there are some bushes and hedges near the buildings, contributing to the greenery. The total coverage of greenery along the frontage is approximately 30-40%.",0.002293518,0.016684195,0.119487524,0.32991564,0.3457486,0.17385332,0.0120171765,0.00048672926,0.0036246774,0.07280359,0.4322548,0.39357248,0.094953775,0.002303985,0.6150878667831421,0.837619960308075,0.66888028383255,0.6001883149147034,0.20434190332889557,0.5234203934669495,4.4495387226343155,False
Park_Ave_West/north_to_south/028_n00218_S_L.jpg,resting_affordance,avenue_canyon,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in this image. The frontage of the buildings is mostly occupied by windows and balconies.",0.28665286,0.20646833,0.19701345,0.12720144,0.093062565,0.069158226,0.020443132,0.9831233,0.0065215332,0.0023991382,0.0006558879,0.0012841662,0.0012446565,0.0047712564,0.13846179842948914,0.18476751446723938,0.10230470448732376,0.02931223064661026,0.11436852067708969,0.0384661927819252,1.6076809614896774,False
Park_Ave_West/north_to_south/028_n00218_S_L.jpg,vertical_greenery,avenue_canyon,"The image shows a street view in Manhattan with a focus on the vegetation. There are trees with blooming flowers on the right side of the street, which contribute to the greenery. The tree canopy covers approximately 20% of the frontage along the street. There are no green walls, hedges, or planters visible in this particular view.",0.019087313,0.11156962,0.37743515,0.3032777,0.13249221,0.051080294,0.0050576343,0.0026326932,0.07005336,0.61469877,0.26437867,0.042489517,0.0049185185,0.0008284137,0.7772998809814453,0.5926666259765625,0.29421496391296387,0.39981165528297424,0.09268777817487717,0.08151975274085999,3.238200657069683,False
lexington_avenue/north_to_south/028_n00695_S_R.jpg,resting_affordance,avenue_canyon,"There are several stoops along the street, each approximately 1 meter wide and extending from the sidewalk to the building's front door. These stoops are located in front of the red brick buildings and cover a small portion of the frontage. There are also a few steps leading up to the stoops, with each step approximately 0.3 meters wide.",0.068815455,0.1116985,0.26795077,0.27645645,0.18130456,0.08431445,0.009459819,0.0084498385,0.04712941,0.25477922,0.55648893,0.10134417,0.03042904,0.0013793983,0.2568320035934448,0.665410578250885,0.8333246111869812,0.3208213150501251,0.6150878667831421,0.04885777831077576,3.740334153175354,False
lexington_avenue/north_to_south/028_n00695_S_R.jpg,vertical_greenery,avenue_canyon,"There is no visible vegetation in the image. The street view shows a cityscape with buildings and vehicles, but no trees, green walls, hedges, or planters are present.",0.55152786,0.19360451,0.15556557,0.04387929,0.034173224,0.013382427,0.007867122,0.9956225,0.001722873,0.000542126,0.00016025215,0.00035002286,0.0002812513,0.0013209725,0.04146227240562439,0.22000709176063538,0.0627892017364502,0.5039061903953552,0.04535257816314697,0.03676946461200714,1.9102867990732193,False
madison_avenue/south_to_north/010_n00732_N_L.jpg,resting_affordance,avenue_canyon,"There are no benches, stoops, steps, ledges, low walls, planter rims, or benches visible in this image. The frontage is occupied by scaffolding and construction materials.",0.5219984,0.22450873,0.13198186,0.045611713,0.03552244,0.028100561,0.012276227,0.99045527,0.0036283925,0.0010559226,0.0003271095,0.0006404493,0.0006404493,0.00325247,0.19436782598495483,0.4882833957672119,0.18242551386356354,0.037326883524656296,0.06465348601341248,0.009708477184176445,1.9767655823379755,False
madison_avenue/south_to_north/010_n00732_N_L.jpg,vertical_greenery,avenue_canyon,"The image shows a street view in Manhattan, New York City. There is a tree canopy visible in the background, providing some greenery. However, the frontage of the street does not have any green walls, hedges, or planters. The tree canopy covers a small portion of the background, but the majority of the frontage is occupied by buildings and construction scaffolding.",0.14167982,0.22289366,0.35066095,0.1763234,0.073502526,0.029697705,0.0052419566,0.19015805,0.2293744,0.54170984,0.028709572,0.00822543,0.0009823875,0.00084028055,0.7341195344924927,0.8128673434257507,0.46101680397987366,0.5195213556289673,0.16026602685451508,0.531209409236908,4.219000473618507,False
1st_avenue/north_to_south/011_n00035_S_R.jpg,resting_affordance,avenue_secondary,"In the image, there are no visible stoops, steps, ledges, low walls, planter rims, or benches along the street. The frontage appears to be clear of any seating or resting areas.",0.07162793,0.09638591,0.217209,0.24231416,0.20088549,0.15402424,0.01755318,0.9867895,0.006444369,0.001904952,0.0003992996,0.0006583338,0.0005631027,0.0032404321,0.17781086266040802,0.5078118443489075,0.4804786741733551,0.22270014882087708,0.13296423852443695,0.07696083933115005,2.5987266078591347,False
1st_avenue/north_to_south/011_n00035_S_R.jpg,vertical_greenery,avenue_secondary,"There is no visible vegetation in the image. The street view shows a cityscape with tall buildings and a few parked cars, but no trees, green walls, hedges, or planters are present.",0.60275716,0.14542194,0.11868992,0.04232019,0.049477324,0.025270544,0.016062934,0.99426645,0.002503351,0.00072851666,0.0001960776,0.00043501717,0.00032836816,0.0015422698,0.028870906680822372,0.37387582659721375,0.09807932376861572,0.8705973029136658,0.031143832951784134,0.03963884338736534,2.442206036299467,False
1st_avenue/south_to_north/039_n00038_N_L.jpg,resting_affordance,avenue_secondary,"There are no stoops, steps, ledges, low walls, planter rims, or benches visible in the image. The frontage is occupied by a row of bicycles and a green bike lane.",0.26853237,0.1816981,0.15541461,0.113703765,0.08189774,0.14829765,0.050455738,0.9825356,0.006830423,0.0021831344,0.00058758265,0.0009243973,0.0011869496,0.005751793,0.230919748544693,0.2751297354698181,0.07807815819978714,0.026355354115366936,0.0838903859257698,0.07807815819978714,1.7724515404552221,False
1st_avenue/south_to_north/039_n00038_N_L.jpg,vertical_greenery,avenue_secondary,"The image shows a street view with a row of bicycles parked along a green bike lane. There is a tree with a canopy that provides some shade, but it does not cover a significant portion of the frontage. The tree is located on the left side of the image, and its canopy covers approximately 10-15% of the frontage. There are no green walls, hedges, or planters visible in the image.",0.1700454,0.28035748,0.3599861,0.12835701,0.0472199,0.010870638,0.003163536,0.10367723,0.19984311,0.6252537,0.061908502,0.007628624,0.001081969,0.00060692953,0.8887587189674377,0.055005282163619995,0.10230470448732376,0.2120688110589981,0.04535257816314697,0.0384661927819252,2.341956287622452,False
Park_Ave_East/north_to_south/013_n00139_S_R.jpg,resting_affordance,avenue_canyon,"There are no benches, stoops, steps, ledges, low walls, or planter rims visible in the image. The frontage is primarily occupied by the streetscape elements such as the crosswalk, streetlights, and vehicles.",0.24254017,0.21404094,0.2278454,0.13819522,0.08922555,0.07058321,0.017569551,0.98544544,0.0055913385,0.0017321159,0.00047353416,0.00091276097,0.00098693,0.004857839,0.2120688110589981,0.32423537969589233,0.10970577597618103,0.04023794084787369,0.11757213622331619,0.06656918674707413,1.8703892305493355,False
Park_Ave_East/north_to_south/013_n00139_S_R.jpg,vertical_greenery,avenue_canyon,"The street view shows a few trees along the sidewalk, providing some tree canopy. There are also a few planters with greenery, but no green walls or hedges are visible. The trees and planters cover approximately 10-15% of the frontage along the street.",0.014607744,0.07774442,0.39481872,0.3767387,0.1096372,0.023343107,0.0031101683,0.0056218994,0.03665939,0.6498032,0.275144,0.029920524,0.002307223,0.0005437488,0.6584175229072571,0.19436782598495483,0.2393493503332138,0.41111084818840027,0.06371499598026276,0.07055959850549698,2.6375201418995857,False
tudor_city_place/south_to_north/007_n00762_N_L.jpg,resting_affordance,other,"There are no benches, stoops, steps, ledges, low walls, planter rims, or other seating options visible in this image. The frontage is occupied by parked cars and trees.",0.23243819,0.19573258,0.25528342,0.15007338,0.08550924,0.067643374,0.01331977,0.9843232,0.0066323173,0.0025173437,0.0005529871,0.0008975866,0.0009260791,0.0041503985,0.11124120652675629,0.2782568037509918,0.1037486270070076,0.05665242671966553,0.17781086266040802,0.10818894952535629,1.8358988761901855,False
tudor_city_place/south_to_north/007_n00762_N_L.jpg,vertical_greenery,other,"The image shows a street view with a significant amount of tree canopy covering the frontage. The trees are leafless, indicating it might be winter or early spring. There are no green walls, hedges, or planters visible in the image. The tree canopy covers approximately 40% of the frontage.",0.0228227,0.110595636,0.36833972,0.27372685,0.15354684,0.06400784,0.0069605303,0.0070264516,0.020016499,0.28958005,0.55818015,0.106530555,0.015347181,0.0033190604,0.8872045874595642,0.8333246111869812,0.5467381477355957,0.3380771279335022,0.36296921968460083,0.6001883149147034,4.5685020089149475,False
east_41st_street/west_to_east/007_n00601_E_R.jpg,resting_affordance,mid_block,"There are no benches, stoops, steps, ledges, low walls, or planter rims visible in the image. The frontage is covered by the buildings and vehicles parked along the street.",0.23379098,0.19997203,0.27763367,0.13960297,0.07831017,0.05729294,0.013397289,0.9821462,0.0070444504,0.002632319,0.0006350765,0.001063553,0.0012434194,0.005234991,0.24508501589298248,0.5428633093833923,0.09401018917560577,0.03308597952127457,0.07159119844436646,0.034618839621543884,2.0212545320391655,False
